signal_date,instrument_id,name,observed_sessions,first_limit_date,first_limit_lag,all_limit_dates
2026-09-11,603380.SH,易德龙,3,,,
2026-09-11,600026.SH,中远海能,3,,,
2026-09-11,001382.SZ,新亚电缆,3,,,
2026-09-11,600156.SH,华升股份,3,,,
2026-09-11,601985.SH,中国核电,3,,,
2026-09-11,002158.SZ,汉钟精机,3,,,
2026-09-14,600609.SH,金杯汽车,2,,,
2026-09-14,002339.SZ,积成电子,2,,,
2026-09-14,000726.SZ,鲁泰A,2,,,
2026-09-14,002362.SZ,汉王科技,2,2026-09-15,1,2026-09-15
2026-09-14,601279.SH,英利汽车,2,,,
2026-09-14,002876.SZ,三利谱,2,,,
2026-09-14,002268.SZ,电科网安,2,,,
2026-09-14,002487.SZ,大金重工,2,2026-09-15,1,2026-09-15
2026-09-14,002439.SZ,启明星辰,2,,,
2026-09-14,003028.SZ,振邦智能,2,,,
2026-09-14,603661.SH,恒林股份,2,,,
2026-09-14,002565.SZ,顺灏股份,2,,,
2026-09-14,600742.SH,富维股份,2,,,
2026-09-14,002561.SZ,徐家汇,2,,,
2026-09-14,002279.SZ,久其软件,2,,,
2026-09-14,002139.SZ,拓邦股份,2,,,
2026-09-14,603982.SH,泉峰汽车,2,,,
2026-09-14,603291.SH,联合水务,2,,,
2026-09-14,000800.SZ,一汽解放,2,,,
2026-09-14,600738.SH,丽尚国,2,,,
2026-09-14,600163.SH,中闽能源,2,2026-09-15,1,2026-09-15
2026-09-14,603232.SH,格尔软件,2,,,
2026-09-14,600798.SH,宁波海运,2,,,
2026-09-14,603344.SH,星德胜,2,,,
2026-09-14,002134.SZ,天津普林,2,,,
2026-09-14,603683.SH,晶华新材,2,,,
2026-09-14,600654.SH,中安科,2,,,
2026-09-14,002753.SZ,永东股份,2,,,
2026-09-14,603267.SH,鸿远电子,2,,,
2026-09-14,603051.SH,鹿山新材,2,,,
2026-09-14,601360.SH,三六零,2,,,
2026-09-14,603966.SH,法兰泰克,2,,,
2026-09-14,603677.SH,奇精机械,2,,,
2026-09-14,600545.SH,卓郎智能,2,2026-09-16,2,2026-09-16
2026-09-14,002462.SZ,嘉事堂,2,,,
2026-09-14,001228.SZ,永泰运,2,,,
2026-09-14,605167.SH,利柏特,2,,,
2026-09-14,002866.SZ,传艺科技,2,,,
2026-09-14,002745.SZ,木林森,2,,,
2026-09-14,001378.SZ,德冠新材,2,2026-09-16,2,2026-09-16
2026-09-14,002344.SZ,海宁皮城,2,,,
2026-09-14,002859.SZ,洁美科技,2,,,
2026-09-14,002394.SZ,联发股份,2,,,
2026-09-14,603261.SH,立航科技,2,,,
2026-09-14,603868.SH,飞科电器,2,,,
2026-09-14,600021.SH,上海电力,2,,,
2026-09-14,002106.SZ,莱宝高科,2,,,
2026-09-14,600375.SH,汉马科技,2,,,
2026-09-14,001312.SZ,福恩股份,2,,,
2026-09-14,002099.SZ,海翔药业,2,,,
2026-09-14,603489.SH,八方股份,2,,,
2026-09-14,603766.SH,隆鑫通用,2,,,
2026-09-14,603435.SH,嘉德利,2,,,
2026-09-14,600960.SH,渤海汽车,2,,,
2026-09-14,002191.SZ,劲嘉股份,2,,,
2026-09-14,000625.SZ,长安汽车,2,,,
2026-09-14,002296.SZ,辉煌科技,2,,,
2026-09-14,001319.SZ,铭科精技,2,,,
2026-09-14,600032.SH,浙江新能,2,,,
2026-09-14,600682.SH,南京新百,2,,,
2026-09-14,601218.SH,吉鑫科技,2,2026-09-15,1,2026-09-15
2026-09-14,000151.SZ,中成股份,2,,,
2026-09-14,002735.SZ,王子新材,2,,,
2026-09-14,601112.SH,振石股份,2,,,
2026-09-14,600706.SH,曲江文旅,2,,,
2026-09-14,600104.SH,上汽集团,2,,,
2026-09-14,603226.SH,菲林格尔,2,,,
2026-09-14,002508.SZ,老板电器,2,,,
2026-09-14,600982.SH,宁波能源,2,,,
2026-09-14,002613.SZ,北玻股份,2,,,
2026-09-14,600310.SH,广西能源,2,,,
2026-09-14,002108.SZ,沧州明珠,2,,,
2026-09-14,003013.SZ,地铁设计,2,,,
2026-09-14,002088.SZ,鲁阳节能,2,,,
2026-09-14,002413.SZ,雷科防务,2,,,
2026-09-14,600979.SH,广安爱众,2,,,
2026-09-14,000921.SZ,海信家电,2,,,
2026-09-14,003035.SZ,南网能源,2,,,
2026-09-14,000862.SZ,银星能源,2,,,
2026-09-14,600468.SH,百利电气,2,,,
2026-09-14,600293.SH,三峡新材,2,,,
2026-09-14,603678.SH,火炬电子,2,,,
2026-09-14,000720.SZ,新能泰山,2,2026-09-16,2,2026-09-16
2026-09-14,002510.SZ,天汽模,2,,,
2026-09-14,002130.SZ,沃尔核材,2,,,
2026-09-14,600198.SH,大唐电信,2,,,
2026-09-14,002617.SZ,露笑科技,2,2026-09-16,2,2026-09-16
2026-09-14,603606.SH,东方电缆,2,,,
2026-09-14,003007.SZ,直真科技,2,,,
2026-09-14,001388.SZ,信通电子,2,,,
2026-09-14,603196.SH,璞源材料,2,,,
2026-09-14,600360.SH,华微电子,2,,,
2026-09-14,600100.SH,同方股份,2,,,
2026-09-14,000791.SZ,甘肃能源,2,,,
2026-09-14,001390.SZ,古麒绒材,2,,,
2026-09-14,002973.SZ,侨银股份,2,,,
2026-09-14,000531.SZ,穗恒运A,2,,,
2026-09-14,002202.SZ,金风科技,2,,,
2026-09-14,603205.SH,健尔康,2,,,
2026-09-14,002039.SZ,黔源电力,2,,,
2026-09-14,603218.SH,日月股份,2,,,
2026-09-14,603376.SH,大明电子,2,,,
2026-09-14,000012.SZ,南玻A,2,,,
2026-09-14,600812.SH,华北制药,2,,,
2026-09-14,600101.SH,明星电力,2,,,
2026-09-14,003029.SZ,吉大正元,2,,,
2026-09-14,600505.SH,西昌电力,2,,,
2026-09-14,600864.SH,哈投股份,2,,,
2026-09-14,000889.SZ,中嘉博创,2,,,
2026-09-14,002140.SZ,东华科技,2,,,
2026-09-14,000899.SZ,赣能股份,2,,,
2026-09-14,002596.SZ,海南瑞泽,2,,,
2026-09-14,000037.SZ,深南电A,2,,,
2026-09-14,600917.SH,重庆燃气,2,,,
2026-09-14,600726.SH,华电能源,2,,,
2026-09-14,000810.SZ,创维数字,2,,,
2026-09-14,600343.SH,航天动力,2,,,
2026-09-14,000601.SZ,韶能股份,2,,,
2026-09-14,603366.SH,日出东方,2,,,
2026-09-14,600582.SH,天地科技,2,,,
2026-09-14,000537.SZ,绿发电力,2,,,
2026-09-14,000863.SZ,三湘印象,2,,,
2026-09-14,002591.SZ,恒大高新,2,,,
2026-09-14,600578.SH,京能电力,2,,,
2026-09-14,600303.SH,曙光股份,2,,,
2026-09-14,002451.SZ,摩恩电气,2,,,
2026-09-14,002434.SZ,万里扬,2,,,
2026-09-14,601991.SH,大唐发电,2,,,
2026-09-14,603106.SH,恒银科技,2,,,
2026-09-14,600764.SH,中国海防,2,,,
2026-09-14,002643.SZ,万润股份,2,,,
2026-09-14,002552.SZ,宝鼎科技,2,,,
2026-09-14,003037.SZ,三和管桩,2,,,
2026-09-14,002692.SZ,远程股份,2,,,
2026-09-14,600396.SH,华电辽能,2,,,
2026-09-14,000539.SZ,粤电力A,2,,,
2026-09-14,600249.SH,两面针,2,,,
2026-09-14,603389.SH,亚振家居,2,,,
2026-09-14,002481.SZ,双塔食品,2,,,
2026-09-14,002600.SZ,领益智造,2,,,
2026-09-14,600710.SH,苏美达,2,,,
2026-09-14,600789.SH,鲁抗医药,2,,,
2026-09-14,002310.SZ,东方新能,2,,,
2026-09-14,000021.SZ,深科技,2,,,
2026-09-14,001215.SZ,千味央厨,2,,,
2026-09-14,000767.SZ,晋控电力,2,,,
2026-09-14,002132.SZ,恒星科技,2,,,
2026-09-14,603053.SH,成都燃气,2,,,
2026-09-14,603093.SH,南华期货,2,,,
2026-09-14,601061.SH,中信金属,2,,,
2026-09-14,603214.SH,爱婴室,2,,,
2026-09-14,603066.SH,音飞储存,2,,,
2026-09-14,002121.SZ,科陆电子,2,,,
2026-09-14,001368.SZ,通达创智,2,,,
2026-09-14,605567.SH,春雪食品,2,,,
2026-09-14,601008.SH,连云港,2,,,
2026-09-14,000586.SZ,汇源通信,2,,,
2026-09-14,000923.SZ,河钢资源,2,,,
2026-09-14,002910.SZ,庄园牧场,2,,,
2026-09-14,000737.SZ,北方铜业,2,,,
2026-09-14,002442.SZ,龙星科技,2,2026-09-16,2,2026-09-16
2026-09-14,002913.SZ,奥士康,2,2026-09-16,2,2026-09-16
2026-09-14,003033.SZ,征和工业,2,,,
2026-09-14,001280.SZ,中国铀业,2,,,
2026-09-14,003006.SZ,百亚股份,2,,,
2026-09-14,001205.SZ,盛航股份,2,,,
2026-09-14,002593.SZ,日上集团,2,,,
2026-09-14,601611.SH,中国核建,2,,,
2026-09-14,601022.SH,宁波远洋,2,,,
2026-09-14,600824.SH,益民集团,2,,,
2026-09-14,000690.SZ,宝新能源,2,,,
2026-09-14,000988.SZ,华工科技,2,,,
2026-09-14,002953.SZ,日丰股份,2,,,
2026-09-14,601126.SH,四方股份,2,,,
2026-09-14,603128.SH,华贸物流,2,,,
2026-09-14,000088.SZ,盐田港,2,,,
2026-09-14,600191.SH,华资实业,2,,,
2026-09-14,600348.SH,华阳股份,2,,,
2026-09-14,600217.SH,中再资环,2,,,
2026-09-14,600855.SH,航天长峰,2,,,
2026-09-14,002597.SZ,金禾实业,2,,,
2026-09-14,001338.SZ,永顺泰,2,,,
2026-09-14,600875.SH,东方电气,2,,,
2026-09-14,000915.SZ,华特达因,2,,,
2026-09-14,603663.SH,三祥新材,2,,,
2026-09-14,000507.SZ,珠海港,2,,,
2026-09-14,600776.SH,东方通信,2,,,
2026-09-14,600841.SH,动力新科,2,,,
2026-09-14,001201.SZ,东瑞股份,2,,,
2026-09-14,603005.SH,晶方科技,2,,,
2026-09-14,605151.SH,西上海,2,,,
2026-09-14,002258.SZ,利尔化学,2,,,
2026-09-14,002532.SZ,天山铝业,2,,,
2026-09-14,002652.SZ,扬子新材,2,,,
2026-09-14,600590.SH,泰豪科技,2,,,
2026-09-14,002267.SZ,陕天然气,2,,,
2026-09-14,605222.SH,起帆电缆,2,,,
2026-09-14,002448.SZ,中原内配,2,,,
2026-09-14,603615.SH,茶花股份,2,,,
2026-09-14,600569.SH,安阳钢铁,2,,,
2026-09-14,603928.SH,兴业股份,2,,,
2026-09-14,002915.SZ,中欣氟材,2,,,
2026-09-14,601568.SH,北元化工,2,,,
2026-09-14,000869.SZ,张裕A,2,,,
2026-09-14,000655.SZ,金岭矿业,2,,,
2026-09-14,002171.SZ,楚江新材,2,,,
2026-09-14,000933.SZ,神火股份,2,,,
2026-09-14,600467.SH,好当家,2,,,
2026-09-14,002795.SZ,永和智控,2,,,
2026-09-14,600011.SH,华能国际,2,,,
2026-09-14,603222.SH,济民健康,2,,,
2026-09-14,002819.SZ,东方中科,2,,,
2026-09-14,603527.SH,众源新材,2,,,
2026-09-14,000789.SZ,万年青,2,,,
2026-09-14,002516.SZ,旷达科技,2,,,
2026-09-14,603321.SH,梅轮电梯,2,,,
2026-09-14,603888.SH,新华网,2,,,
2026-09-14,002370.SZ,亚太药业,2,,,
2026-09-14,002224.SZ,三力士,2,,,
2026-09-14,000516.SZ,国际医学,2,,,
2026-09-14,003002.SZ,壶化股份,2,,,
2026-09-14,002713.SZ,东易日盛,2,,,
2026-09-14,603331.SH,百达精工,2,,,
2026-09-14,002166.SZ,莱茵生物,2,,,
2026-09-14,600935.SH,华塑股份,2,,,
2026-09-14,002728.SZ,特一药业,2,,,
2026-09-14,603779.SH,威龙股份,2,,,
2026-09-14,600161.SH,天坛生物,2,,,
2026-09-14,000822.SZ,山东海化,2,,,
2026-09-14,603153.SH,上海建科,2,,,
2026-09-14,002792.SZ,通宇通讯,2,,,
2026-09-14,600777.SH,新潮能源,2,,,
2026-09-14,600579.SH,中化装备,2,,,
2026-09-14,000778.SZ,新兴铸管,2,,,
2026-09-14,600113.SH,浙江东,2,,,
2026-09-14,002053.SZ,云南能投,2,,,
2026-09-14,000953.SZ,中哲精化,2,,,
2026-09-14,600518.SH,康美药业,2,,,
2026-09-14,600470.SH,六国化工,2,,,
2026-09-14,600822.SH,上海物贸,2,,,
2026-09-14,601005.SH,重庆钢铁,2,,,
2026-09-14,002562.SZ,兄弟科技,2,,,
2026-09-14,600097.SH,开创国际,2,,,
2026-09-14,002324.SZ,普利特,2,,,
2026-09-14,002788.SZ,鹭燕医药,2,,,
2026-09-14,601618.SH,中国中冶,2,,,
2026-09-14,601858.SH,中国科传,2,,,
2026-09-14,000902.SZ,新洋丰,2,,,
2026-09-14,603997.SH,继峰股份,2,,,
2026-09-14,603120.SH,肯特催化,2,,,
2026-09-14,603600.SH,永艺股份,2,,,
2026-09-14,002529.SZ,海源复材,2,,,
2026-09-14,600866.SH,星湖科技,2,,,
2026-09-14,600389.SH,江山股份,2,,,
2026-09-14,603639.SH,海利尔,2,,,
2026-09-14,603000.SH,人民网,2,,,
2026-09-14,001324.SZ,长青科技,2,,,
2026-09-14,000528.SZ,柳工,2,,,
2026-09-14,600372.SH,中航机载,2,,,
2026-09-14,002637.SZ,赞宇科技,2,,,
2026-09-14,603212.SH,赛伍技术,2,,,
2026-09-14,002588.SZ,史丹利,2,,,
2026-09-14,002116.SZ,中国海诚,2,,,
2026-09-14,002962.SZ,五方光电,2,,,
2026-09-14,600362.SH,江西铜业,2,,,
2026-09-14,600165.SH,宁科生物,2,,,
2026-09-14,600399.SH,抚顺特钢,2,,,
2026-09-14,000525.SZ,红太阳,2,,,
2026-09-14,000422.SZ,湖北宜化,2,,,
2026-09-14,603578.SH,三星新材,2,,,
2026-09-14,002749.SZ,国光股份,2,,,
2026-09-14,603335.SH,迪生力,2,,,
2026-09-14,600356.SH,恒丰纸业,2,,,
2026-09-14,000856.SZ,冀东装备,2,,,
2026-09-14,603096.SH,新经典,2,,,
2026-09-14,000756.SZ,新华制药,2,,,
2026-09-14,605300.SH,佳禾食品,2,,,
2026-09-14,002567.SZ,唐人神,2,,,
2026-09-14,603536.SH,惠发食品,2,,,
2026-09-14,002970.SZ,锐明技术,2,,,
2026-09-14,002006.SZ,精工科技,2,,,
2026-09-14,603418.SH,友升股份,2,,,
2026-09-14,603030.SH,全筑股份,2,,,
2026-09-14,000813.SZ,德展健康,2,,,
2026-09-14,603609.SH,禾丰股份,2,,,
2026-09-14,000417.SZ,合百集团,2,,,
2026-09-14,000504.SZ,南华生物,2,,,
2026-09-14,600814.SH,杭州解百,2,,,
2026-09-14,002571.SZ,德力股份,2,,,
2026-09-14,600380.SH,健康元,2,,,
2026-09-14,002985.SZ,北摩高科,2,,,
2026-09-14,002086.SZ,东方海洋,2,,,
2026-09-14,002885.SZ,京泉华,2,,,
2026-09-14,603289.SH,泰瑞机器,2,,,
2026-09-14,600308.SH,华泰股份,2,,,
2026-09-14,603773.SH,沃格光电,2,,,
2026-09-14,000880.SZ,潍柴重机,2,,,
2026-09-14,001210.SZ,金房能源,2,,,
2026-09-14,603458.SH,勘设股份,2,,,
2026-09-14,603713.SH,密尔克卫,2,,,
2026-09-14,002476.SZ,新叶股份,2,,,
2026-09-14,000430.SZ,张家界,2,,,
2026-09-14,002056.SZ,横店东磁,2,,,
2026-09-14,605388.SH,均瑶健康,2,,,
2026-09-14,603655.SH,朗博科技,2,,,
2026-09-14,002730.SZ,电光科技,2,2026-09-16,2,2026-09-16
2026-09-14,603138.SH,海量数据,2,,,
2026-09-14,002472.SZ,双环传动,2,,,
2026-09-14,002438.SZ,江苏神通,2,,,
2026-09-14,600616.SH,金枫酒业,2,2026-09-16,2,2026-09-16
2026-09-14,603257.SH,中国瑞林,2,,,
2026-09-14,600150.SH,中国船舶,2,,,
2026-09-14,603161.SH,科华控股,2,,,
2026-09-14,600185.SH,珠免集团,2,,,
2026-09-14,603613.SH,国联股份,2,,,
2026-09-14,603686.SH,福龙马,2,,,
2026-09-14,002537.SZ,海联金汇,2,,,
2026-09-14,002157.SZ,正邦科技,2,,,
2026-09-14,000860.SZ,顺鑫农业,2,,,
2026-09-14,000753.SZ,漳州发展,2,2026-09-16,2,2026-09-16
2026-09-14,002940.SZ,昂利康,2,,,
2026-09-14,002922.SZ,伊戈尔,2,,,
2026-09-14,600388.SH,紫金龙净,2,,,
2026-09-14,000400.SZ,许继电气,2,,,
2026-09-14,600629.SH,华建集团,2,,,
2026-09-14,603230.SH,内蒙新华,2,2026-09-16,2,2026-09-16
2026-09-14,600148.SH,长春一东,2,,,
2026-09-14,600685.SH,中船防务,2,,,
2026-09-14,603363.SH,傲农生物,2,,,
2026-09-14,600657.SH,信达地产,2,,,
2026-09-14,600538.SH,国发股份,2,,,
2026-09-14,603067.SH,振华股份,2,,,
2026-09-14,603444.SH,吉比特,2,,,
2026-09-14,002608.SZ,江苏国信,2,,,
2026-09-14,600072.SH,中船科技,2,,,
2026-09-14,000905.SZ,厦门港务,2,,,
2026-09-14,002678.SZ,珠江钢琴,2,,,
2026-09-14,600601.SH,方正科技,2,,,
2026-09-14,603322.SH,超讯科技,2,,,
2026-09-14,002186.SZ,全聚德,2,,,
2026-09-14,603341.SH,龙旗科技,2,,,
2026-09-14,600312.SH,平高电气,2,,,
2026-09-14,600819.SH,耀皮玻璃,2,,,
2026-09-14,002658.SZ,雪迪龙,2,,,
2026-09-14,002299.SZ,圣农发展,2,,,
2026-09-14,002639.SZ,雪人集团,2,,,
2026-09-14,603477.SH,巨星农牧,2,,,
2026-09-14,002037.SZ,保利联合,2,,,
2026-09-14,603991.SH,领先股份,2,,,
2026-09-14,002982.SZ,湘佳股份,2,,,
2026-09-14,002602.SZ,世纪华通,2,,,
2026-09-14,000420.SZ,吉林化纤,2,,,
2026-09-14,002654.SZ,万润科技,2,,,
2026-09-14,601619.SH,嘉泽新能,2,,,
2026-09-14,603798.SH,康普顿,2,,,
2026-09-14,002548.SZ,金新农,2,,,
2026-09-14,001208.SZ,华菱线缆,2,,,
2026-09-14,000547.SZ,航天发展,2,,,
2026-09-14,000058.SZ,深赛格,2,,,
2026-09-14,002163.SZ,海南发展,2,,,
2026-09-14,603069.SH,海汽集团,2,,,
2026-09-14,000529.SZ,广弘控股,2,,,
2026-09-14,603150.SH,万朗磁塑,2,,,
2026-09-14,600548.SH,深高速,2,,,
2026-09-14,605296.SH,神农集团,2,,,
2026-09-14,600295.SH,鄂尔多斯,2,,,
2026-09-14,600570.SH,恒生电子,2,,,
2026-09-14,603031.SH,安孚科技,2,,,
2026-09-14,603183.SH,建研院,2,,,
2026-09-14,600897.SH,厦门空港,2,,,
2026-09-14,001360.SZ,南矿集团,2,,,
2026-09-14,002100.SZ,天康生物,2,,,
2026-09-14,603383.SH,顶点软件,2,,,
2026-09-14,600809.SH,山西汾酒,2,,,
2026-09-14,002104.SZ,恒宝股份,2,,,
2026-09-14,002253.SZ,川大智胜,2,,,
2026-09-14,603193.SH,润本股份,2,,,
2026-09-14,600559.SH,老白干酒,2,,,
2026-09-14,600550.SH,保变电气,2,,,
2026-09-14,002706.SZ,良信股份,2,,,
2026-09-14,600519.SH,贵州茅台,2,,,
2026-09-14,002624.SZ,完美世界,2,,,
2026-09-14,002177.SZ,御银股份,2,,,
2026-09-14,603817.SH,海峡环保,2,,,
2026-09-14,600418.SH,江淮汽车,2,,,
2026-09-14,002967.SZ,广电计量,2,,,
2026-09-15,600666.SH,奥瑞德,1,,,
2026-09-15,603092.SH,德力佳,1,,,
2026-09-15,002876.SZ,三利谱,1,,,
2026-09-15,603232.SH,格尔软件,1,,,
2026-09-15,000409.SZ,云鼎科技,1,,,
2026-09-15,002439.SZ,启明星辰,1,,,
2026-09-15,003001.SZ,中岩大地,1,2026-09-16,1,2026-09-16
2026-09-15,000859.SZ,国风新材,1,,,
2026-09-15,000037.SZ,深南电A,1,,,
2026-09-15,002842.SZ,翔鹭钨业,1,,,
2026-09-15,002378.SZ,章源钨业,1,,,
2026-09-15,603686.SH,福龙马,1,,,
2026-09-15,603507.SH,振江股份,1,,,
2026-09-15,603000.SH,人民网,1,,,
2026-09-15,600579.SH,中化装备,1,,,
2026-09-15,002169.SZ,智光电气,1,,,
2026-09-15,603218.SH,日月股份,1,,,
2026-09-15,603236.SH,移远通信,1,,,
2026-09-15,002927.SZ,泰永长征,1,,,
2026-09-15,605305.SH,中际联合,1,,,
2026-09-15,000657.SZ,中钨高新,1,,,
2026-09-15,600360.SH,华微电子,1,,,
2026-09-15,603637.SH,镇海股份,1,,,
2026-09-15,605155.SH,西大门,1,,,
2026-09-15,001399.SZ,惠科股份,1,,,
2026-09-15,002668.SZ,TCL智家,1,,,
2026-09-15,603496.SH,恒为科技,1,,,
2026-09-15,603435.SH,嘉德利,1,,,
2026-09-15,002741.SZ,光华科技,1,,,
2026-09-15,002025.SZ,航天电器,1,,,
2026-09-15,603206.SH,嘉环科技,1,,,
2026-09-15,601016.SH,节能风电,1,,,
2026-09-15,002223.SZ,鱼跃医疗,1,,,
2026-09-15,603766.SH,隆鑫通用,1,,,
2026-09-15,600549.SH,厦门钨业,1,,,
2026-09-15,002173.SZ,创新医疗,1,,,
2026-09-15,603256.SH,宏和科技,1,,,
2026-09-15,603129.SH,春风动力,1,,,
2026-09-15,600609.SH,金杯汽车,1,,,
2026-09-15,002339.SZ,积成电子,1,,,
2026-09-15,000726.SZ,鲁泰A,1,,,
2026-09-15,601279.SH,英利汽车,1,,,
2026-09-15,002268.SZ,电科网安,1,,,
2026-09-15,003028.SZ,振邦智能,1,,,
2026-09-15,603661.SH,恒林股份,1,,,
2026-09-15,002565.SZ,顺灏股份,1,,,
2026-09-15,600742.SH,富维股份,1,,,
2026-09-15,002561.SZ,徐家汇,1,,,
2026-09-15,002279.SZ,久其软件,1,,,
2026-09-15,002139.SZ,拓邦股份,1,,,
2026-09-15,603982.SH,泉峰汽车,1,,,
2026-09-15,603291.SH,联合水务,1,,,
2026-09-15,000800.SZ,一汽解放,1,,,
2026-09-15,600738.SH,丽尚国,1,,,
2026-09-15,600798.SH,宁波海运,1,,,
2026-09-15,603344.SH,星德胜,1,,,
2026-09-15,002134.SZ,天津普林,1,,,
2026-09-15,603683.SH,晶华新材,1,,,
2026-09-15,600654.SH,中安科,1,,,
2026-09-15,002753.SZ,永东股份,1,,,
2026-09-15,603267.SH,鸿远电子,1,,,
2026-09-15,603051.SH,鹿山新材,1,,,
2026-09-15,601360.SH,三六零,1,,,
2026-09-15,603966.SH,法兰泰克,1,,,
2026-09-15,603677.SH,奇精机械,1,,,
2026-09-15,600545.SH,卓郎智能,1,2026-09-16,1,2026-09-16
2026-09-15,002462.SZ,嘉事堂,1,,,
2026-09-15,001228.SZ,永泰运,1,,,
2026-09-15,605167.SH,利柏特,1,,,
2026-09-15,002866.SZ,传艺科技,1,,,
2026-09-15,002745.SZ,木林森,1,,,
2026-09-15,001378.SZ,德冠新材,1,2026-09-16,1,2026-09-16
2026-09-15,002344.SZ,海宁皮城,1,,,
2026-09-15,002859.SZ,洁美科技,1,,,
2026-09-15,002394.SZ,联发股份,1,,,
2026-09-15,603261.SH,立航科技,1,,,
2026-09-15,603868.SH,飞科电器,1,,,
2026-09-15,600021.SH,上海电力,1,,,
2026-09-15,002106.SZ,莱宝高科,1,,,
2026-09-15,600375.SH,汉马科技,1,,,
2026-09-15,001312.SZ,福恩股份,1,,,
2026-09-15,002099.SZ,海翔药业,1,,,
2026-09-15,603489.SH,八方股份,1,,,
2026-09-15,600960.SH,渤海汽车,1,,,
2026-09-15,002191.SZ,劲嘉股份,1,,,
2026-09-15,000625.SZ,长安汽车,1,,,
2026-09-15,002296.SZ,辉煌科技,1,,,
2026-09-15,001319.SZ,铭科精技,1,,,
2026-09-15,600032.SH,浙江新能,1,,,
2026-09-15,600682.SH,南京新百,1,,,
2026-09-15,000151.SZ,中成股份,1,,,
2026-09-15,002735.SZ,王子新材,1,,,
2026-09-15,601112.SH,振石股份,1,,,
2026-09-15,600706.SH,曲江文旅,1,,,
2026-09-15,600104.SH,上汽集团,1,,,
2026-09-15,603226.SH,菲林格尔,1,,,
2026-09-15,002508.SZ,老板电器,1,,,
2026-09-15,600982.SH,宁波能源,1,,,
2026-09-15,002613.SZ,北玻股份,1,,,
2026-09-15,600310.SH,广西能源,1,,,
2026-09-15,002108.SZ,沧州明珠,1,,,
2026-09-15,003013.SZ,地铁设计,1,,,
2026-09-15,002088.SZ,鲁阳节能,1,,,
2026-09-15,002413.SZ,雷科防务,1,,,
2026-09-15,600979.SH,广安爱众,1,,,
2026-09-15,000921.SZ,海信家电,1,,,
2026-09-15,003035.SZ,南网能源,1,,,
2026-09-15,000862.SZ,银星能源,1,,,
2026-09-15,600468.SH,百利电气,1,,,
2026-09-15,600293.SH,三峡新材,1,,,
2026-09-15,603678.SH,火炬电子,1,,,
2026-09-15,000720.SZ,新能泰山,1,2026-09-16,1,2026-09-16
2026-09-15,002510.SZ,天汽模,1,,,
2026-09-15,002130.SZ,沃尔核材,1,,,
2026-09-15,600198.SH,大唐电信,1,,,
2026-09-15,002617.SZ,露笑科技,1,2026-09-16,1,2026-09-16
2026-09-15,603606.SH,东方电缆,1,,,
2026-09-15,003007.SZ,直真科技,1,,,
2026-09-15,001388.SZ,信通电子,1,,,
2026-09-15,603196.SH,璞源材料,1,,,
2026-09-15,600100.SH,同方股份,1,,,
2026-09-15,000791.SZ,甘肃能源,1,,,
2026-09-15,001390.SZ,古麒绒材,1,,,
2026-09-15,002973.SZ,侨银股份,1,,,
2026-09-15,000531.SZ,穗恒运A,1,,,
2026-09-15,002202.SZ,金风科技,1,,,
2026-09-15,603205.SH,健尔康,1,,,
2026-09-15,002039.SZ,黔源电力,1,,,
2026-09-15,603376.SH,大明电子,1,,,
2026-09-15,000012.SZ,南玻A,1,,,
2026-09-15,600812.SH,华北制药,1,,,
2026-09-15,600101.SH,明星电力,1,,,
2026-09-15,003029.SZ,吉大正元,1,,,
2026-09-15,600505.SH,西昌电力,1,,,
2026-09-15,600864.SH,哈投股份,1,,,
2026-09-15,000889.SZ,中嘉博创,1,,,
2026-09-15,002140.SZ,东华科技,1,,,
2026-09-15,000899.SZ,赣能股份,1,,,
2026-09-15,002596.SZ,海南瑞泽,1,,,
2026-09-15,600917.SH,重庆燃气,1,,,
2026-09-15,600726.SH,华电能源,1,,,
2026-09-15,000810.SZ,创维数字,1,,,
2026-09-15,600343.SH,航天动力,1,,,
2026-09-15,000601.SZ,韶能股份,1,,,
2026-09-15,603366.SH,日出东方,1,,,
2026-09-15,600582.SH,天地科技,1,,,
2026-09-15,000537.SZ,绿发电力,1,,,
2026-09-15,000863.SZ,三湘印象,1,,,
2026-09-15,002591.SZ,恒大高新,1,,,
2026-09-15,600578.SH,京能电力,1,,,
2026-09-15,600303.SH,曙光股份,1,,,
2026-09-15,002451.SZ,摩恩电气,1,,,
2026-09-15,002434.SZ,万里扬,1,,,
2026-09-15,601991.SH,大唐发电,1,,,
2026-09-15,603106.SH,恒银科技,1,,,
2026-09-15,600764.SH,中国海防,1,,,
2026-09-15,002643.SZ,万润股份,1,,,
2026-09-15,002552.SZ,宝鼎科技,1,,,
2026-09-15,003037.SZ,三和管桩,1,,,
2026-09-15,002692.SZ,远程股份,1,,,
2026-09-15,600396.SH,华电辽能,1,,,
2026-09-15,000539.SZ,粤电力A,1,,,
2026-09-15,600249.SH,两面针,1,,,
2026-09-15,603389.SH,亚振家居,1,,,
2026-09-15,002481.SZ,双塔食品,1,,,
2026-09-15,002600.SZ,领益智造,1,,,
2026-09-15,600710.SH,苏美达,1,,,
2026-09-15,600789.SH,鲁抗医药,1,,,
2026-09-15,002310.SZ,东方新能,1,,,
2026-09-15,000021.SZ,深科技,1,,,
2026-09-15,001215.SZ,千味央厨,1,,,
2026-09-15,000767.SZ,晋控电力,1,,,
